provinceName,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount,submission_date
LN,396,0,374,2,2021/1/22
HB,1252,0,405,7,2021/1/22
SX,231,64,224,0,2021/1/22
HB,1249,0,405,7,2021/1/22
LN,396,0,372,2,2021/1/22
HB,1271,0,422,7,2021/1/23
LN,396,0,376,2,2021/1/23
HB,1264,0,422,7,2021/1/23
SX,235,64,224,0,2021/1/23
HB,1309,0,594,7,2021/1/27
HB,1306,0,584,7,2021/1/27
LN,397,0,380,2,2021/1/27
SX,237,64,225,0,2021/1/27
HB,1310,0,650,7,2021/1/28
LN,397,0,382,2,2021/1/28
HB,1309,0,641,7,2021/1/28
LN,397,0,381,2,2021/1/28
SX,238,64,226,0,2021/1/28
HB,1311,0,683,7,2021/1/29
HB,1311,0,676,7,2021/1/29
HB,1310,0,676,7,2021/1/29
HB,1310,0,650,7,2021/1/29
HB,1311,0,770,7,2021/1/30
SX,238,64,227,0,2021/1/30
HB,1311,0,683,7,2021/1/30
HB,1313,0,868,7,2021/1/31
SX,238,64,227,0,2021/1/31
HB,1312,0,868,7,2021/1/31
HB,1312,0,871,7,2021/1/31
LN,400,0,384,2,2021/1/31
HB,1311,0,773,7,2021/1/31
HB,1313,0,935,7,2021/2/1
LN,400,0,384,2,2021/2/1
SX,238,64,227,0,2021/2/1
HB,1313,0,932,7,2021/2/1
HB,1313,0,868,7,2021/2/1
HB,1314,0,979,7,2021/2/2
HB,1313,0,976,7,2021/2/2
SX,239,64,227,0,2021/2/2
LN,402,0,385,2,2021/2/2
HB,1314,0,1015,7,2021/2/3
LN,402,0,385,2,2021/2/3
SX,239,64,227,0,2021/2/3
HB,1316,0,1070,7,2021/2/4
HB,1316,0,1067,7,2021/2/4
LN,402,0,386,2,2021/2/4
HB,1316,0,1117,7,2021/2/5
LN,402,0,388,2,2021/2/5
HB,1316,0,1117,7,2021/2/6
SX,239,64,228,0,2021/2/6
LN,402,0,390,2,2021/2/6
HB,1316,0,1117,7,2021/2/7
LN,402,0,391,2,2021/2/7
HB,1316,0,1117,7,2021/2/8
SX,239,64,229,0,2021/2/8
LN,402,0,393,2,2021/2/8
LN,402,0,394,2,2021/2/9
