provinceName,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount,submission_date
AnHui,1,4,0,0,2020/1/22
AnHui,0,3,0,0,2020/1/22
AnHui,0,2,0,0,2020/1/22
AnHui,0,1,0,0,2020/1/22
AnHui,9,4,0,0,2020/1/23
AnHui,15,0,0,0,2020/1/24
AnHui,9,0,0,0,2020/1/24
AnHui,39,0,0,0,2020/1/25
AnHui,60,0,0,0,2020/1/26
AnHui,30,0,0,0,2020/1/26
AnHui,70,0,0,0,2020/1/27
AnHui,106,0,0,0,2020/1/28
AnHui,152,0,2,0,2020/1/29
AnHui,155,0,2,0,2020/1/29
AnHui,155,0,0,0,2020/1/29
AnHui,152,0,0,0,2020/1/29
AnHui,200,0,2,0,2020/1/30
AnHui,237,0,3,0,2020/1/31
AnHui,297,0,5,0,2020/2/1
AnHui,297,0,4,0,2020/2/1
AnHui,297,0,3,0,2020/2/1
AnHui,237,0,3,0,2020/2/1
AnHui,340,0,7,0,2020/2/2
AnHui,340,0,6,0,2020/2/2
AnHui,340,0,5,0,2020/2/2
AnHui,408,0,14,0,2020/2/3
AnHui,408,0,11,0,2020/2/3
AnHui,408,0,8,0,2020/2/3
AnHui,408,0,7,0,2020/2/3
AnHui,480,0,20,0,2020/2/4
AnHui,480,0,14,0,2020/2/4
AnHui,530,0,23,0,2020/2/5
AnHui,530,0,21,0,2020/2/5
AnHui,530,0,20,0,2020/2/5
AnHui,480,0,20,0,2020/2/5
AnHui,591,0,34,0,2020/2/6
AnHui,591,0,32,0,2020/2/6
AnHui,591,0,23,0,2020/2/6
AnHui,665,0,47,0,2020/2/7
AnHui,665,0,34,0,2020/2/7
AnHui,733,0,59,0,2020/2/8
AnHui,733,0,57,0,2020/2/8
AnHui,733,0,55,0,2020/2/8
AnHui,733,0,47,0,2020/2/8
AnHui,779,0,72,1,2020/2/9
AnHui,779,0,71,1,2020/2/9
AnHui,779,0,68,1,2020/2/9
AnHui,779,0,66,1,2020/2/9
AnHui,779,0,59,1,2020/2/9
AnHui,830,0,88,3,2020/2/10
AnHui,830,0,86,3,2020/2/10
AnHui,830,0,80,3,2020/2/10
AnHui,830,0,73,3,2020/2/10
AnHui,860,0,105,4,2020/2/11
AnHui,860,0,100,4,2020/2/11
AnHui,860,0,88,4,2020/2/11
AnHui,889,0,127,4,2020/2/12
AnHui,889,0,119,4,2020/2/12
AnHui,889,0,117,4,2020/2/12
AnHui,889,0,115,4,2020/2/12
AnHui,889,0,108,4,2020/2/12
AnHui,910,0,157,5,2020/2/13
AnHui,910,0,156,5,2020/2/13
AnHui,910,0,162,5,2020/2/13
AnHui,910,0,149,5,2020/2/13
AnHui,910,0,135,5,2020/2/13
AnHui,910,0,128,5,2020/2/13
AnHui,889,0,127,4,2020/2/13
AnHui,934,0,193,6,2020/2/14
AnHui,934,0,184,6,2020/2/14
AnHui,934,0,179,6,2020/2/14
AnHui,934,0,166,6,2020/2/14
AnHui,950,0,221,6,2020/2/15
AnHui,950,0,217,6,2020/2/15
AnHui,950,0,216,6,2020/2/15
AnHui,950,0,213,6,2020/2/15
AnHui,950,0,205,6,2020/2/15
AnHui,950,0,204,6,2020/2/15
AnHui,950,0,198,6,2020/2/15
AnHui,962,0,255,6,2020/2/16
AnHui,962,0,249,6,2020/2/16
AnHui,962,0,242,6,2020/2/16
AnHui,973,0,280,6,2020/2/17
AnHui,973,0,278,6,2020/2/17
AnHui,973,0,266,6,2020/2/17
AnHui,982,0,361,6,2020/2/18
AnHui,982,0,337,6,2020/2/18
AnHui,982,0,336,6,2020/2/18
AnHui,982,0,334,6,2020/2/18
AnHui,982,0,330,6,2020/2/18
AnHui,982,0,328,6,2020/2/18
AnHui,982,0,320,6,2020/2/18
AnHui,982,0,298,6,2020/2/18
AnHui,982,0,293,6,2020/2/18
AnHui,986,0,413,6,2020/2/19
AnHui,986,0,401,6,2020/2/19
AnHui,986,0,394,6,2020/2/19
AnHui,986,0,389,6,2020/2/19
AnHui,986,0,361,6,2020/2/19
AnHui,987,0,474,6,2020/2/20
AnHui,987,0,459,6,2020/2/20
AnHui,987,0,450,6,2020/2/20
AnHui,987,0,447,6,2020/2/20
AnHui,987,0,439,6,2020/2/20
AnHui,987,0,429,6,2020/2/20
AnHui,987,0,424,6,2020/2/20
AnHui,988,0,539,6,2020/2/21
AnHui,988,0,514,6,2020/2/21
AnHui,988,0,511,6,2020/2/21
AnHui,988,0,500,6,2020/2/21
AnHui,989,0,597,6,2020/2/22
AnHui,989,0,594,6,2020/2/22
AnHui,989,0,591,6,2020/2/22
AnHui,989,0,567,6,2020/2/22
AnHui,989,0,637,6,2020/2/23
AnHui,989,0,630,6,2020/2/23
AnHui,989,0,629,6,2020/2/23
AnHui,989,0,620,6,2020/2/23
AnHui,989,0,663,6,2020/2/24
AnHui,989,0,659,6,2020/2/24
AnHui,989,0,648,6,2020/2/24
AnHui,989,0,712,6,2020/2/25
AnHui,989,0,708,6,2020/2/25
AnHui,989,0,694,6,2020/2/25
AnHui,989,0,692,6,2020/2/25
AnHui,989,0,744,6,2020/2/26
AnHui,989,0,741,6,2020/2/26
AnHui,989,0,739,6,2020/2/26
AnHui,989,0,733,6,2020/2/26
AnHui,989,0,727,6,2020/2/26
AnHui,989,0,792,6,2020/2/27
AnHui,989,0,775,6,2020/2/27
AnHui,989,0,768,6,2020/2/27
AnHui,989,0,764,6,2020/2/27
AnHui,990,0,821,6,2020/2/28
AnHui,990,0,814,6,2020/2/28
AnHui,990,0,868,6,2020/2/29
AnHui,990,0,873,6,2020/3/1
AnHui,990,0,870,6,2020/3/1
AnHui,990,0,917,6,2020/3/2
AnHui,990,0,889,6,2020/3/2
AnHui,990,0,888,6,2020/3/2
AnHui,990,0,936,6,2020/3/3
AnHui,990,0,928,6,2020/3/3
AnHui,990,0,941,6,2020/3/3
AnHui,990,0,956,6,2020/3/4
AnHui,990,0,945,6,2020/3/4
AnHui,990,0,970,6,2020/3/5
AnHui,990,0,979,6,2020/3/6
AnHui,990,0,984,6,2020/3/8
AnHui,990,0,981,6,2020/3/8
AnHui,991,0,984,6,2020/4/9
AnHui,991,0,985,6,2020/4/24
AnHui,992,0,985,6,2020/11/10
AnHui,992,0,986,6,2020/11/28
AnHui,993,0,986,6,2020/12/27
Macau,1,0,0,0,2020/1/22
Macau,2,0,0,0,2020/1/23
Macau,2,0,0,0,2020/1/24
Macau,5,0,0,0,2020/1/26
Macau,2,0,0,0,2020/1/26
Macau,6,0,0,0,2020/1/27
Macau,7,0,0,0,2020/1/28
Macau,8,0,0,0,2020/2/2
Macau,10,0,0,0,2020/2/4
Macau,10,0,1,0,2020/2/6
Macau,10,0,2,0,2020/2/12
Macau,10,0,3,0,2020/2/13
Macau,10,0,2,0,2020/2/13
Macau,10,0,5,0,2020/2/16
Macau,10,0,6,0,2020/2/20
Macau,10,0,6,0,2020/2/23
Macau,10,0,7,0,2020/2/25
Macau,10,0,8,0,2020/2/27
Macau,10,0,9,0,2020/3/3
Macau,10,0,10,0,2020/3/6
Macau,11,0,10,0,2020/3/16
Macau,12,0,10,0,2020/3/17
Macau,15,0,10,0,2020/3/18
Macau,14,0,10,0,2020/3/18
Macau,13,0,10,0,2020/3/18
Macau,17,0,10,0,2020/3/19
Macau,20,0,10,0,2020/3/22
Macau,19,0,10,0,2020/3/22
Macau,24,0,10,0,2020/3/23
Macau,21,0,10,0,2020/3/23
Macau,25,0,10,0,2020/3/24
Macau,30,4,10,0,2020/3/25
Macau,26,0,10,0,2020/3/25
Macau,31,4,10,0,2020/3/26
Macau,33,4,10,0,2020/3/27
Macau,37,7,10,0,2020/3/28
Macau,35,7,10,0,2020/3/28
Macau,34,4,10,0,2020/3/28
Macau,38,7,10,0,2020/3/30
Macau,41,9,10,0,2020/3/31
Macau,39,7,10,0,2020/3/31
Macau,43,9,10,0,2020/4/4
Macau,44,9,10,0,2020/4/5
Macau,45,9,10,0,2020/4/8
Macau,45,9,13,0,2020/4/12
Macau,45,9,16,0,2020/4/15
Macau,45,9,15,0,2020/4/15
Macau,45,9,17,0,2020/4/18
Macau,45,9,20,0,2020/4/19
Macau,45,9,22,0,2020/4/20
Macau,45,9,24,0,2020/4/21
Macau,45,9,26,0,2020/4/22
Macau,45,9,27,0,2020/4/23
Macau,45,9,31,0,2020/4/26
Macau,45,9,28,0,2020/4/26
Macau,45,9,32,0,2020/4/27
Macau,45,9,34,0,2020/4/29
Macau,45,9,33,0,2020/4/29
Macau,45,9,35,0,2020/4/30
Macau,45,9,37,0,2020/5/2
Macau,45,9,39,0,2020/5/3
Macau,45,9,40,0,2020/5/7
Macau,45,9,41,0,2020/5/10
Macau,45,9,42,0,2020/5/11
Macau,45,9,43,0,2020/5/13
Macau,45,9,44,0,2020/5/17
Macau,45,9,45,0,2020/5/19
Macau,46,9,45,0,2020/6/26
Macau,46,9,46,0,2020/7/19
BeiJing,10,0,0,0,2020/1/22
BeiJing,22,0,0,0,2020/1/23
BeiJing,14,0,0,0,2020/1/23
BeiJing,36,0,1,0,2020/1/24
BeiJing,34,0,1,0,2020/1/24
BeiJing,29,0,1,0,2020/1/24
BeiJing,26,0,1,0,2020/1/24
BeiJing,26,0,0,0,2020/1/24
BeiJing,22,0,0,0,2020/1/24
BeiJing,41,0,2,0,2020/1/25
BeiJing,41,0,3,0,2020/1/25
BeiJing,36,0,3,0,2020/1/25
BeiJing,36,0,2,0,2020/1/25
BeiJing,68,0,2,0,2020/1/26
BeiJing,63,0,2,0,2020/1/26
BeiJing,54,0,2,0,2020/1/26
BeiJing,51,0,2,0,2020/1/26
BeiJing,42,0,2,0,2020/1/26
BeiJing,80,0,2,1,2020/1/27
BeiJing,72,0,2,0,2020/1/27
BeiJing,68,0,2,0,2020/1/27
BeiJing,91,0,4,1,2020/1/28
BeiJing,91,0,2,1,2020/1/28
BeiJing,80,0,2,1,2020/1/28
BeiJing,111,0,4,1,2020/1/29
BeiJing,102,0,4,1,2020/1/29
BeiJing,91,0,4,1,2020/1/29
BeiJing,114,0,4,1,2020/1/30
BeiJing,139,0,5,1,2020/1/31
BeiJing,132,0,5,1,2020/1/31
BeiJing,121,0,5,1,2020/1/31
BeiJing,114,0,4,1,2020/1/31
BeiJing,168,0,9,1,2020/2/1
BeiJing,156,0,5,1,2020/2/1
BeiJing,156,0,4,1,2020/2/1
BeiJing,191,0,9,1,2020/2/2
BeiJing,183,0,9,1,2020/2/2
BeiJing,212,0,12,1,2020/2/3
BeiJing,212,0,9,1,2020/2/3
BeiJing,228,0,23,1,2020/2/4
BeiJing,228,0,12,1,2020/2/4
BeiJing,212,0,12,1,2020/2/4
BeiJing,253,0,24,1,2020/2/5
BeiJing,274,0,31,1,2020/2/6
BeiJing,274,0,24,1,2020/2/6
BeiJing,297,0,33,1,2020/2/7
BeiJing,274,0,31,1,2020/2/7
BeiJing,315,0,34,2,2020/2/8
BeiJing,326,0,37,2,2020/2/9
BeiJing,326,0,29,2,2020/2/9
BeiJing,315,0,37,2,2020/2/9
BeiJing,337,0,44,2,2020/2/10
BeiJing,342,0,48,3,2020/2/11
BeiJing,352,0,56,3,2020/2/12
BeiJing,366,0,69,3,2020/2/13
BeiJing,366,0,68,3,2020/2/13
BeiJing,352,0,56,3,2020/2/13
BeiJing,372,0,80,3,2020/2/14
BeiJing,372,0,79,3,2020/2/14
BeiJing,375,0,98,4,2020/2/15
BeiJing,375,0,97,4,2020/2/15
BeiJing,372,0,82,3,2020/2/15
BeiJing,380,0,108,4,2020/2/16
BeiJing,380,0,105,4,2020/2/16
BeiJing,381,0,114,4,2020/2/17
BeiJing,387,0,122,4,2020/2/18
BeiJing,393,0,147,4,2020/2/19
BeiJing,393,0,145,4,2020/2/19
BeiJing,395,0,153,4,2020/2/20
BeiJing,396,0,169,4,2020/2/21
BeiJing,399,0,178,4,2020/2/22
BeiJing,399,0,189,4,2020/2/23
BeiJing,399,0,198,4,2020/2/24
BeiJing,400,0,215,4,2020/2/25
BeiJing,400,0,235,4,2020/2/26
BeiJing,410,0,248,5,2020/2/27
BeiJing,410,0,257,7,2020/2/28
BeiJing,411,0,271,8,2020/2/29
BeiJing,413,0,276,8,2020/3/1
BeiJing,414,0,282,8,2020/3/2
BeiJing,414,0,288,8,2020/3/3
BeiJing,417,0,294,8,2020/3/4
BeiJing,418,0,297,8,2020/3/5
BeiJing,422,0,299,8,2020/3/6
BeiJing,422,0,298,8,2020/3/6
BeiJing,426,0,303,8,2020/3/7
BeiJing,428,0,308,8,2020/3/8
BeiJing,428,0,315,8,2020/3/9
BeiJing,429,0,320,8,2020/3/10
BeiJing,435,0,326,8,2020/3/11
BeiJing,435,0,334,8,2020/3/12
BeiJing,436,0,342,8,2020/3/13
BeiJing,437,0,349,8,2020/3/14
BeiJing,442,0,353,8,2020/3/15
BeiJing,452,0,360,8,2020/3/16
BeiJing,446,0,358,8,2020/3/16
BeiJing,456,0,369,8,2020/3/17
BeiJing,456,0,368,8,2020/3/17
BeiJing,455,0,368,8,2020/3/17
BeiJing,469,0,378,8,2020/3/18
BeiJing,469,0,373,8,2020/3/18
BeiJing,458,0,373,8,2020/3/18
BeiJing,480,0,380,8,2020/3/19
BeiJing,479,0,379,8,2020/3/19
BeiJing,491,0,390,8,2020/3/20
BeiJing,491,0,385,8,2020/3/20
BeiJing,485,0,384,8,2020/3/20
BeiJing,504,0,396,8,2020/3/21
BeiJing,499,0,392,8,2020/3/21
BeiJing,514,0,400,8,2020/3/22
BeiJing,537,0,401,8,2020/3/23
BeiJing,537,0,400,8,2020/3/23
BeiJing,522,0,400,8,2020/3/23
BeiJing,558,0,401,8,2020/3/24
BeiJing,554,0,401,8,2020/3/24
BeiJing,553,0,402,8,2020/3/24
BeiJing,561,2,403,8,2020/3/25
BeiJing,559,1,401,8,2020/3/25
BeiJing,566,3,406,8,2020/3/26
BeiJing,566,3,407,8,2020/3/26
BeiJing,566,3,403,8,2020/3/26
BeiJing,565,2,403,8,2020/3/26
BeiJing,569,3,408,8,2020/3/27
BeiJing,569,3,406,8,2020/3/27
BeiJing,573,157,410,8,2020/3/28
BeiJing,572,3,410,8,2020/3/28
BeiJing,572,3,409,8,2020/3/28
BeiJing,577,157,412,8,2020/3/29
BeiJing,577,157,411,8,2020/3/29
BeiJing,576,157,411,8,2020/3/29
BeiJing,577,157,415,8,2020/3/30
BeiJing,580,157,418,8,2020/3/31
BeiJing,580,157,416,8,2020/3/31
BeiJing,580,164,418,8,2020/4/1
BeiJing,582,164,424,8,2020/4/2
BeiJing,584,164,434,8,2020/4/3
BeiJing,583,164,434,8,2020/4/3
BeiJing,585,164,438,8,2020/4/4
BeiJing,586,164,441,8,2020/4/5
BeiJing,587,164,443,8,2020/4/6
BeiJing,587,164,448,8,2020/4/7
BeiJing,588,164,455,8,2020/4/8
BeiJing,588,164,464,8,2020/4/9
BeiJing,588,164,469,8,2020/4/10
BeiJing,589,164,474,8,2020/4/11
BeiJing,589,164,479,8,2020/4/12
BeiJing,589,164,484,8,2020/4/13
BeiJing,589,164,491,8,2020/4/14
BeiJing,590,164,495,8,2020/4/15
BeiJing,593,164,503,8,2020/4/16
BeiJing,593,164,509,8,2020/4/17
BeiJing,593,164,511,8,2020/4/17
BeiJing,593,164,510,8,2020/4/19
BeiJing,593,164,514,8,2020/4/20
BeiJing,593,164,516,8,2020/4/21
BeiJing,593,164,518,8,2020/4/22
BeiJing,593,164,522,8,2020/4/23
BeiJing,593,164,524,8,2020/4/24
BeiJing,593,164,525,8,2020/4/25
BeiJing,593,164,525,9,2020/4/27
BeiJing,593,164,538,9,2020/4/28
BeiJing,593,164,536,9,2020/4/28
BeiJing,593,164,542,9,2020/4/30
BeiJing,593,164,547,9,2020/5/1
BeiJing,593,164,551,9,2020/5/3
BeiJing,593,164,553,9,2020/5/4
BeiJing,593,164,554,9,2020/5/5
BeiJing,593,164,555,9,2020/5/6
BeiJing,593,164,557,9,2020/5/7
BeiJing,593,164,560,9,2020/5/8
BeiJing,593,164,563,9,2020/5/9
BeiJing,593,164,565,9,2020/5/10
BeiJing,593,164,568,9,2020/5/11
BeiJing,593,164,571,9,2020/5/12
BeiJing,593,164,573,9,2020/5/13
BeiJing,593,164,574,9,2020/5/14
BeiJing,593,164,576,9,2020/5/16
BeiJing,593,164,577,9,2020/5/17
BeiJing,593,164,578,9,2020/5/18
BeiJing,593,164,579,9,2020/5/22
BeiJing,593,164,581,9,2020/5/24
BeiJing,594,164,582,9,2020/6/3
BeiJing,594,164,583,9,2020/6/4
BeiJing,594,164,584,9,2020/6/9
BeiJing,595,164,584,9,2020/6/11
BeiJing,597,164,584,9,2020/6/12
BeiJing,601,164,584,9,2020/6/13
BeiJing,645,164,584,9,2020/6/14
BeiJing,637,164,584,9,2020/6/14
BeiJing,673,164,584,9,2020/6/15
BeiJing,681,164,584,9,2020/6/15
BeiJing,700,164,584,9,2020/6/16
BeiJing,731,164,584,9,2020/6/17
BeiJing,752,164,584,9,2020/6/18
BeiJing,777,164,584,9,2020/6/19
BeiJing,799,164,584,9,2020/6/20
BeiJing,821,164,584,9,2020/6/21
BeiJing,830,164,584,9,2020/6/22
BeiJing,843,164,584,9,2020/6/23
BeiJing,850,164,584,9,2020/6/24
BeiJing,863,164,584,9,2020/6/25
BeiJing,874,164,585,9,2020/6/26
BeiJing,874,164,584,9,2020/6/26
BeiJing,891,164,585,9,2020/6/27
BeiJing,905,164,585,9,2020/6/28
BeiJing,912,164,586,9,2020/6/29
BeiJing,912,164,585,9,2020/6/29
BeiJing,919,164,586,9,2020/6/30
BeiJing,922,164,587,9,2020/7/1
BeiJing,923,164,589,9,2020/7/2
BeiJing,925,164,592,9,2020/7/3
BeiJing,926,164,594,9,2020/7/4
BeiJing,928,164,595,9,2020/7/5
BeiJing,929,164,596,9,2020/7/6
BeiJing,929,164,600,9,2020/7/7
BeiJing,929,164,613,9,2020/7/8
BeiJing,929,164,645,9,2020/7/9
BeiJing,929,164,669,9,2020/7/11
BeiJing,929,164,680,9,2020/7/12
BeiJing,929,164,694,9,2020/7/13
BeiJing,929,164,729,9,2020/7/15
BeiJing,929,164,752,9,2020/7/16
BeiJing,929,164,788,9,2020/7/19
BeiJing,929,164,804,9,2020/7/20
BeiJing,929,164,816,9,2020/7/21
BeiJing,929,164,833,9,2020/7/22
BeiJing,929,164,841,9,2020/7/23
BeiJing,929,164,878,9,2020/7/26
BeiJing,929,164,881,9,2020/7/27
BeiJing,932,164,896,9,2020/7/29
BeiJing,931,164,895,9,2020/7/29
BeiJing,933,164,901,9,2020/7/30
BeiJing,933,164,911,9,2020/7/31
BeiJing,933,164,915,9,2020/8/1
BeiJing,933,164,917,9,2020/8/2
BeiJing,933,164,918,9,2020/8/4
BeiJing,934,164,919,9,2020/8/5
BeiJing,935,164,920,9,2020/8/7
BeiJing,935,164,925,9,2020/8/7
BeiJing,935,164,922,9,2020/8/14
BeiJing,935,164,923,9,2020/8/15
BeiJing,935,164,924,9,2020/8/18
BeiJing,935,164,926,9,2020/8/26
BeiJing,936,164,926,9,2020/9/25
BeiJing,936,164,927,9,2020/10/9
BeiJing,937,164,927,9,2020/10/12
BeiJing,938,164,927,9,2020/10/20
BeiJing,938,164,928,9,2020/10/23
BeiJing,940,164,928,9,2020/10/24
BeiJing,941,164,928,9,2020/10/27
BeiJing,942,164,928,9,2020/10/29
BeiJing,942,164,929,9,2020/10/30
BeiJing,944,164,929,9,2020/11/3
BeiJing,945,164,929,9,2020/11/5
BeiJing,947,164,929,9,2020/11/10
BeiJing,947,164,931,9,2020/11/11
BeiJing,947,164,932,9,2020/11/13
BeiJing,947,164,933,9,2020/11/17
BeiJing,947,164,935,9,2020/11/19
BeiJing,948,164,936,9,2020/11/20
BeiJing,949,164,936,9,2020/11/22
BeiJing,950,164,936,9,2020/11/23
BeiJing,950,164,937,9,2020/11/26
BeiJing,950,164,938,9,2020/11/30
BeiJing,951,164,938,9,2020/12/1
BeiJing,952,164,939,9,2020/12/5
BeiJing,954,164,940,9,2020/12/13
BeiJing,955,164,940,9,2020/12/14
BeiJing,956,164,940,9,2020/12/15
BeiJing,957,164,940,9,2020/12/16
BeiJing,959,164,940,9,2020/12/19
BeiJing,961,164,940,9,2020/12/20
BeiJing,961,164,941,9,2020/12/23
BeiJing,963,164,941,9,2020/12/26
BeiJing,971,164,941,9,2020/12/27
BeiJing,972,164,941,9,2020/12/28
BeiJing,979,164,941,9,2020/12/29
BeiJing,980,164,941,9,2020/12/30
BeiJing,982,164,943,9,2020/12/31
Fujian,1,0,0,0,2020/1/22
Fujian,5,2,0,0,2020/1/23
Fujian,4,0,0,0,2020/1/23
Fujian,10,2,0,0,2020/1/24
Fujian,10,0,0,0,2020/1/24
Fujian,9,0,0,0,2020/1/24
Fujian,5,0,0,0,2020/1/24
Fujian,18,20,0,0,2020/1/25
Fujian,35,0,0,0,2020/1/26
Fujian,29,0,0,0,2020/1/26
Fujian,18,0,0,0,2020/1/26
Fujian,59,0,0,0,2020/1/27
Fujian,56,0,0,0,2020/1/27
Fujian,80,0,0,0,2020/1/28
Fujian,73,0,0,0,2020/1/28
Fujian,84,0,0,0,2020/1/29
Fujian,82,0,0,0,2020/1/29
Fujian,101,0,0,0,2020/1/30
Fujian,120,0,0,0,2020/1/31
Fujian,144,0,0,0,2020/2/1
Fujian,159,0,0,0,2020/2/2
Fujian,179,0,1,0,2020/2/3
Fujian,179,0,0,0,2020/2/3
Fujian,194,0,3,0,2020/2/4
Fujian,194,0,1,0,2020/2/4
Fujian,205,0,11,0,2020/2/5
Fujian,205,0,7,0,2020/2/5
Fujian,194,0,7,0,2020/2/5
Fujian,215,0,14,0,2020/2/6
Fujian,215,0,11,0,2020/2/6
Fujian,224,0,20,0,2020/2/7
Fujian,224,0,16,0,2020/2/7
Fujian,224,0,15,0,2020/2/7
Fujian,215,0,14,0,2020/2/7
Fujian,239,0,24,0,2020/2/8
Fujian,239,0,21,0,2020/2/8
Fujian,239,0,20,0,2020/2/8
Fujian,250,0,35,0,2020/2/9
Fujian,250,0,28,0,2020/2/9
Fujian,250,0,26,0,2020/2/9
Fujian,250,0,24,0,2020/2/9
Fujian,250,85,24,0,2020/2/9
Fujian,261,0,39,0,2020/2/10
Fujian,261,0,36,0,2020/2/10
Fujian,261,0,35,0,2020/2/10
Fujian,267,0,45,0,2020/2/11
Fujian,267,0,43,0,2020/2/11
Fujian,267,0,39,0,2020/2/11
Fujian,272,0,53,0,2020/2/12
Fujian,272,0,51,0,2020/2/12
Fujian,272,0,48,0,2020/2/12
Fujian,272,0,49,0,2020/2/12
Fujian,272,0,46,0,2020/2/12
Fujian,279,0,57,0,2020/2/13
Fujian,279,0,54,0,2020/2/13
Fujian,272,0,53,0,2020/2/13
Fujian,281,0,63,0,2020/2/14
Fujian,281,0,62,0,2020/2/14
Fujian,281,0,60,0,2020/2/14
Fujian,281,0,59,0,2020/2/14
Fujian,285,0,71,0,2020/2/15
Fujian,285,0,70,0,2020/2/15
Fujian,285,0,68,0,2020/2/15
Fujian,285,0,67,0,2020/2/15
Fujian,285,0,66,0,2020/2/15
Fujian,287,0,82,0,2020/2/16
Fujian,287,0,79,0,2020/2/16
Fujian,287,0,77,0,2020/2/16
Fujian,290,0,90,0,2020/2/17
Fujian,290,0,84,0,2020/2/17
Fujian,292,0,93,0,2020/2/18
Fujian,292,0,91,0,2020/2/18
Fujian,293,0,112,0,2020/2/19
Fujian,293,0,110,0,2020/2/19
Fujian,293,0,105,0,2020/2/19
Fujian,293,0,103,0,2020/2/19
Fujian,293,0,97,0,2020/2/19
Fujian,293,0,96,0,2020/2/19
Fujian,293,0,126,1,2020/2/20
Fujian,293,0,124,1,2020/2/20
Fujian,293,0,121,1,2020/2/20
Fujian,293,0,120,1,2020/2/20
Fujian,293,0,117,1,2020/2/20
Fujian,293,0,112,1,2020/2/20
Fujian,293,0,149,1,2020/2/21
Fujian,293,0,138,1,2020/2/21
Fujian,293,0,134,1,2020/2/21
Fujian,293,0,162,1,2020/2/22
Fujian,293,0,160,1,2020/2/22
Fujian,293,0,158,1,2020/2/22
Fujian,293,0,155,1,2020/2/22
Fujian,293,0,150,1,2020/2/22
Fujian,293,0,170,1,2020/2/23
Fujian,293,0,167,1,2020/2/23
Fujian,293,0,165,1,2020/2/23
Fujian,293,0,183,1,2020/2/24
Fujian,293,0,174,1,2020/2/24
Fujian,294,0,199,1,2020/2/25
Fujian,294,0,194,1,2020/2/25
Fujian,294,0,193,1,2020/2/25
Fujian,294,0,188,1,2020/2/25
Fujian,294,0,218,1,2020/2/26
Fujian,294,0,205,1,2020/2/26
Fujian,296,0,228,1,2020/2/27
Fujian,296,0,226,1,2020/2/27
Fujian,296,0,225,1,2020/2/27
Fujian,296,0,235,1,2020/2/28
Fujian,296,0,233,1,2020/2/28
Fujian,296,0,232,1,2020/2/28
Fujian,296,0,243,1,2020/2/29
Fujian,296,0,242,1,2020/2/29
Fujian,296,0,248,1,2020/2/29
Fujian,296,0,241,1,2020/2/29
Fujian,296,0,247,1,2020/3/1
Fujian,296,0,255,1,2020/3/2
Fujian,296,0,247,1,2020/3/2
Fujian,296,0,260,1,2020/3/3
Fujian,296,0,259,1,2020/3/3
Fujian,296,0,257,1,2020/3/3
Fujian,296,0,270,1,2020/3/4
Fujian,296,0,263,1,2020/3/4
Fujian,296,0,261,1,2020/3/4
Fujian,296,0,277,1,2020/3/5
Fujian,296,0,275,1,2020/3/5
Fujian,296,0,273,1,2020/3/5
Fujian,296,0,272,1,2020/3/5
Fujian,296,0,271,1,2020/3/5
Fujian,296,0,284,1,2020/3/6
Fujian,296,0,282,1,2020/3/6
Fujian,296,0,280,1,2020/3/6
Fujian,296,0,278,1,2020/3/6
Fujian,296,0,295,1,2020/3/7
Fujian,296,0,291,1,2020/3/7
Fujian,299,0,295,1,2020/3/20
Fujian,303,0,295,1,2020/3/21
Fujian,307,0,295,1,2020/3/22
Fujian,313,0,295,1,2020/3/23
Fujian,318,0,295,1,2020/3/24
Fujian,322,0,295,1,2020/3/25
Fujian,328,0,295,1,2020/3/26
Fujian,331,0,295,1,2020/3/27
Fujian,337,0,295,1,2020/3/28
Fujian,338,0,295,1,2020/3/29
Fujian,340,0,295,1,2020/3/30
Fujian,343,3,295,1,2020/3/31
Fujian,345,3,298,1,2020/4/1
Fujian,345,3,297,1,2020/4/1
Fujian,345,3,299,1,2020/4/2
Fujian,349,3,300,1,2020/4/3
Fujian,350,3,301,1,2020/4/4
Fujian,350,3,300,1,2020/4/4
Fujian,350,3,303,1,2020/4/5
Fujian,350,3,305,1,2020/4/6
Fujian,351,3,305,1,2020/4/7
Fujian,351,3,308,1,2020/4/8
Fujian,351,3,307,1,2020/4/8
Fujian,351,3,311,1,2020/4/10
Fujian,351,3,317,1,2020/4/11
Fujian,352,3,321,1,2020/4/12
Fujian,352,3,325,1,2020/4/13
Fujian,353,3,329,1,2020/4/14
Fujian,353,3,325,1,2020/4/14
Fujian,353,3,331,1,2020/4/15
Fujian,353,3,333,1,2020/4/16
Fujian,354,3,334,1,2020/4/17
Fujian,355,3,336,1,2020/4/18
Fujian,355,3,339,1,2020/4/19
Fujian,355,3,341,1,2020/4/21
Fujian,355,3,342,1,2020/4/22
Fujian,355,3,346,1,2020/4/24
Fujian,355,3,349,1,2020/4/25
Fujian,355,3,352,1,2020/4/29
Fujian,355,3,353,1,2020/4/30
Fujian,356,3,353,1,2020/5/1
Fujian,356,3,354,1,2020/5/7
Fujian,356,3,355,1,2020/5/15
Fujian,357,3,355,1,2020/5/26
Fujian,358,3,355,1,2020/5/28
Fujian,358,3,356,1,2020/6/1
Fujian,359,3,356,1,2020/6/7
Fujian,360,3,356,1,2020/6/11
Fujian,361,3,356,1,2020/6/12
Fujian,362,3,356,1,2020/6/15
